# ==============================================================================
# ABARROTES1 - MINI NUBE INTERNAL DATABASE (GOOGLE SHEETS COMPATIBLE CSV)
# GENERATED BY ALL 11 AI AGENTS AT: 2026-08-16T19:51:50.913Z
# TENANT: TENANT_CDMX_01 | STORE: Abarrotes Don Pepe (CDMX Centro)
# SOURCE OF TRUTH: Universal Product Database & Wholesale Scrapers CDMX
# ==============================================================================

=== TABLE: CATALOGO_PRODUCTOS_MAESTRO ===
ean,gtin,upc,sku,product_name,normalized_name,brand,category,presentation,package,unit_type,active,last_seen_at
"prod-1786895806039-4ehp","Click Abasto Durazno en mitades Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-mitades-coktelero-3-kg","239","239","239","MXN","1","2026-08-16T15:56:46.062Z","IN_STOCK","60","06864245d99db2d0cb590f359194653207065860dddbcdfb30b3d7d0a84561e1"
"prod-1786895806108-3qh0","Click Abasto Durazno en cubos Astra 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-astra-3-kg","282","282","282","MXN","1","2026-08-16T15:56:46.132Z","IN_STOCK","60","ba1e1f5dd813e3f664c0b365e1c7e6485483a1d56a6c571c8abc351d6e7dd44b"
"prod-1786895806185-lvov","Click Abasto Filete de Pescado Tilapia","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/filete-de-pescado-blanco-del-nilo-1-kg","267","267","267","MXN","1","2026-08-16T15:56:46.211Z","IN_STOCK","60","7ce763252623b17f6e7cd8578bb29248cdd619fe294c03262e8fb15647955d30"
"prod-1786895806259-7kua","Click Abasto Hoja de Aguacate 250 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hoja-de-aguacate-250-g","49.9","49.9","49.9","MXN","1","2026-08-16T15:56:46.282Z","IN_STOCK","60","7fe1eb45e057ad98021ece969cca44cefb603dbe6beb450461d7f7918c487d0e"
"prod-1786895806331-0j8t","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-estrella-40-pzas","6.45","6.45","6.45","MXN","40","2026-08-16T15:56:46.354Z","IN_STOCK","50","1e690700011134732eb7963cfeadbfc879566cc70e6681af77b926f5b0ac9388"
"prod-1786895806401-4m17","Click Abasto Mostaza Bachi 3.8 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/mostaza-bachi-3-8-kg","159.4","159.4","159.4","MXN","1","2026-08-16T15:56:46.426Z","IN_STOCK","50","1867a09020684e1e1812a687a3c128596a24dcc710bc30c069cdbd4b7aa95faf"
"prod-1786895806477-i2r5","Click Abasto Queso Oaxaca Diane 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-oaxaca-diane-1-kg","250","250","250","MXN","1","2026-08-16T15:56:46.499Z","IN_STOCK","60","5b5752a98dd68006f9f27cbb705035432cf51c332cc8906ce62d8ef079a96ef2"
"prod-1786895806545-peae","Click Abasto Aceituna Verde Enlatada 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/aceituna-verde-enlatada-3-kg","320","320","320","MXN","1","2026-08-16T15:56:46.568Z","IN_STOCK","60","eeb0ece937da442df1df4e8ca46bcba3f00f744071094db285e6473a71634eb3"
"prod-1786895806617-ge7k","Click Abasto Totopo 500 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/totopo-500-g","89.9","89.9","89.9","MXN","1","2026-08-16T15:56:46.640Z","IN_STOCK","50","b5555250cc45bf65b2281e1a1653929e920b063456b74963ef8d811ac4dc8db9"
"prod-1786895806687-fl2j","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/trikitrakes-caja-con-12-paquetes-de-34-g","96","96","96","MXN","1","2026-08-16T15:56:46.709Z","IN_STOCK","67","8dae15401419ac89c7ca62d417d5afad45115ec92612bebbc3e10fcceb1de847"
"prod-1786895806760-pp6k","Click Abasto Polvoron, Caja con 12 paquetes de 37 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/polvoron-caja-con-12-paquetes-de-37-g","96","96","96","MXN","1","2026-08-16T15:56:46.785Z","IN_STOCK","67","b8b91da9332308fec38a1650d6d9c881b18b21b44a54f2b33cfef3841727cd74"
"prod-1786895806880-bpfa","Click Abasto Canelitas, Caja con 12 Paquetes de 30 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/canelitas-caja-con-12-paquetes-de-30-g","96","96","96","MXN","1","2026-08-16T15:56:46.904Z","IN_STOCK","67","7dd7ed121ab168dbb649d1f6976cbf1f5aaa50be3b1357f163c9e85012decab5"
"prod-1786895807003-zalr","Click Abasto Queso Panela Alpino 3.2 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-alpino-3-2-kg","529.9","529.9","529.9","MXN","1","2026-08-16T15:56:47.028Z","IN_STOCK","60","d049d2aa0fe8f4b17f64f8308a0b373488d089b2f4a7f9de8434ca5b591c34f1"
"prod-1786895807076-gog5","Click Abasto Queso Panela Volcanes 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-volcanes-3-kg","541.32","541.32","541.32","MXN","1","2026-08-16T15:56:47.099Z","IN_STOCK","60","60054f36487c3e638f810423900c6017677bf9d0b415eb6482c2c1774e239a0b"
"prod-1786895807150-iv27","Click Abasto Ajo en Polvo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/ajo-en-polvo","71.3","71.3","71.3","MXN","1","2026-08-16T15:56:47.175Z","IN_STOCK","50","0141dab0f7f6cf792b01d3b15ea777a86a426dad441cf5ea7bd2fe90c27e73c1"
"prod-1786895807220-883s","Click Abasto Maiz Pozolero 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/maiz-pozolero-1-kg","38.9","38.9","38.9","MXN","1","2026-08-16T15:56:47.243Z","IN_STOCK","50","b9404a5d961658c464e6743c53ea5dc11010ba90d83f63fef38dae0f49040c4b"
"prod-1786895807288-r5bt","Click Abasto Queso Crema Tulipanes","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-crema-tulipanes","350","350","350","MXN","1","2026-08-16T15:56:47.314Z","IN_STOCK","60","e6612c37223e04bf1285adbb95d4557643a198b0ca24ec82627cb019cb3586e1"
"prod-1786895807359-q3gz","Click Abasto Queso Panela Menonita","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-menonita","350","350","350","MXN","1","2026-08-16T15:56:47.382Z","IN_STOCK","60","adf3f649b4cd0bc97d479379e22d2b3a238b3c109a5ce1c139bbb962f84c26d1"
"prod-1786895807430-ftax","Click Abasto Hamburguesa Taster Meats","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-taster-meats","299.99","299.99","299.99","MXN","1","2026-08-16T15:56:47.457Z","IN_STOCK","60","580c9e79fd6915dad19fb1fdc4a48c87c8a252fd161b6047d441d11cf2d80980"
"prod-1786895807511-03ed","Click Abasto Pepitoria 30 pz","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pepitoria-30-pz","5.23","5.23","5.23","MXN","30","2026-08-16T15:56:47.538Z","IN_STOCK","33","b4a55308e046f8c1ed6225bd0c14be68a4cce899205925fea935a2b9276ffe15"
"prod-1786895807593-s80c","Click Abasto Pierna de Pollo Kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pierna-de-pollo-kg","110","110","110","MXN","1","2026-08-16T15:56:47.622Z","IN_STOCK","50","0d52d329871caf5c08c241a7795dafdc0b8fa703835bca8dca4e7f2213212015"
"prod-1786895807676-l3pl","Click Abasto Harina Integral 3 Estrellas kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/harina-integral-3-estrellas-kg","62.58","62.58","62.58","MXN","1","2026-08-16T15:56:47.700Z","IN_STOCK","60","700e96ee455ed9da66faf41e4ba8a12ac5d2afe64de196e14ba743120ce96c9a"
"prod-1786895807749-qzs2","Click Abasto Pulpa de Puerco en Trozos","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pulpa-de-puerco-en-trozos","194.87","194.87","194.87","MXN","1","2026-08-16T15:56:47.776Z","IN_STOCK","60","ac16c21975d7b4f4d23b0adc6977c4f338e4dc0de19ab2c570e95f8654999cf4"
"prod-1786895807824-fp71","Click Abasto Grenetina a Granel (500 gr).","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/grenetina-a-granel","99.9","99.9","99.9","MXN","1","2026-08-16T15:56:47.847Z","IN_STOCK","60","6db0dfd358ffafc5496166aaf6b2a986e87601fe60dcbd5092254cee08defc56"
"prod-1786895807896-gzh4","Click Abasto Piquín kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/piquin-kg","70","70","70","MXN","1","2026-08-16T15:56:47.921Z","IN_STOCK","33","61aba5eead97b03cd241bdb9cdf8a6d811b761b4d2b4e82f1c3bfc11028ffbd8"
"prod-1786895808069-lg9t","Click Abasto Paquete Salchicha Chero","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/paquete-salchicha-chero","218","218","218","MXN","1","2026-08-16T15:56:48.092Z","IN_STOCK","60","a9f1d06f4f2319dee5e88dd1b9fb1aa447c7c0b16f77ea513fc2671db27e2779"
"prod-1786895808141-ovaq","Click Abasto Tocino HM Ahumado Rebanado kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/tocino-hm-ahumado-rebanado-kg","239.99","239.99","239.99","MXN","1","2026-08-16T15:56:48.172Z","IN_STOCK","60","53f69931468a9370b69e86006cbde312cfa725117cd8ca39838e712f56928b1c"
"prod-1786895808228-tf49","Click Abasto Manzana Red Delicious","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/manzana-red-delicious","59.99","59.99","59.99","MXN","1","2026-08-16T15:56:48.251Z","IN_STOCK","60","3a1b3cf598456bf0c60d4a3edf7e50d7a76731676d62aefe2577d069571e0684"
"prod-1786895808297-xm04","Click Abasto Sandia sin Semilla kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/sandia-sin-semilla-kg","35","35","35","MXN","1","2026-08-16T15:56:48.321Z","IN_STOCK","60","0a9b51f5661a8fb7ad0cf06c7c8939f091c95ac558c10832f87adedb6412ae53"
"prod-1786895808375-6dzk","Click Abasto Melon Valenciano por Kilo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/melon-valenciano-por-kilo","74","74","74","MXN","1","2026-08-16T15:56:48.400Z","IN_STOCK","67","84785a7034f64c1dffd8dc2a242a2529773326b366fb7156e878001b4fe0bb45"
"prod-1786895808498-3tqx","Click Abasto Oblea miniatura 1 pza","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/oblea-miniatura-1-pza","5","5","5","MXN","1","2026-08-16T15:56:48.523Z","IN_STOCK","60","7bff8749f1457093840804b94a8dd79b38a5fe001fb61a4c1baa92edc34ccc70"
"prod-1786895808570-72x6","Click Abasto Chicharo Limpio kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/chicharo-limpio-kg","195","195","195","MXN","1","2026-08-16T15:56:48.593Z","IN_STOCK","50","c3c7942ec42e04ede166adb1bb265f2e6cd9bb11218008ef35a9aeabff58117d"
"prod-1786895808690-3l5z","Click Abasto Bote Knorr 1.5 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/bote-knorr-1-5-kg","299","299","299","MXN","1","2026-08-16T15:56:48.714Z","IN_STOCK","50","52def1e957e0884e859c4a5efa66900fbf15dd87f9095de10264ad97b558923b"
"prod-1786895990436-ep95","Click Abasto Salsa de soya 1L Puro Sabor","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/salsa-de-soya-1l-puro-sabor","89.9","89.9","89.9","MXN","1","2026-08-16T15:59:50.470Z","IN_STOCK","67","8fb4c03acc51d5972908572c26ebbba02e82f8dd420a25a25c2d18e3b0fe3ead"
"prod-1786895990543-j5co","Click Abasto Arroz Morelos Azul","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/arroz-morelos-azul","47","47","47","MXN","1","2026-08-16T15:59:50.577Z","IN_STOCK","60","a333a112637007bf1921797ee47f49693bdec33a807652a2e3b9980528a3e941"
"prod-1786895990653-5c8l","Click Abasto Queso Panela Caperucita (3.3 kg)","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-caperucita-3-3-kg","729.9","729.9","729.9","MXN","1","2026-08-16T15:59:50.695Z","IN_STOCK","60","5c6646855b338a38b3c2e540e50b8e7f5c1210e48e1445df63b8ee6a79259cce"
"prod-1786895990986-oi0t","Click Abasto Vero Vampibrochas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/vero-vampibrochas","199","199","199","MXN","1","2026-08-16T15:59:51.020Z","IN_STOCK","50","acedabcc2400de1fd2147a7fb57584121916917b7dccfbe760849d06053167fe"
"prod-1786895991182-ub8l","Click Abasto Champiñones Rebanados","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/champinones-rebanados","162","162","162","MXN","1","2026-08-16T15:59:51.222Z","IN_STOCK","50","a8627485f44d4687d9313a522dfe247227b371b1cd8be347e3fa5e97de1eb1b2"
"prod-1786895991306-9nep","Click Abasto Queso Panela Sello de Oro","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-sello-de-oro","400","400","400","MXN","1","2026-08-16T15:59:51.341Z","IN_STOCK","67","e3715a478bf2b0d30657cd3b8b7d19041729386c0f731bbd59e5feed305207da"
"prod-1786895991417-nt0i","Click Abasto Durazno en cubos Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-coktelero-3-kg","203","203","203","MXN","1","2026-08-16T15:59:51.453Z","IN_STOCK","60","a8509c2fe1634f4e6159d6ce08449ad5adde0b4e399cc5889798891f407b9e5a"
"prod-1786895991532-qf7o","Click Abasto Durazno en mitades Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-mitades-coktelero-3-kg","239","239","239","MXN","1","2026-08-16T15:59:51.566Z","IN_STOCK","60","fd35aa9201ce21980173681858680d4c54251126326f58b1acd4526de372561e"
"prod-1786895991641-m1np","Click Abasto Durazno en cubos Astra 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-astra-3-kg","282","282","282","MXN","1","2026-08-16T15:59:51.676Z","IN_STOCK","60","4058b165d455e2b82831970d62a2bed07b4b9c7ccc9abeceee6696ef77c5b1d8"
"prod-1786895991748-gzwl","Click Abasto Filete de Pescado Tilapia","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/filete-de-pescado-blanco-del-nilo-1-kg","267","267","267","MXN","1","2026-08-16T15:59:51.785Z","IN_STOCK","60","434970ed07b5a3f23eff2415299cd408c8ac982b3f20b55590cd1942693a3126"
"prod-1786895991858-waac","Click Abasto Hoja de Aguacate 250 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hoja-de-aguacate-250-g","49.9","49.9","49.9","MXN","1","2026-08-16T15:59:51.893Z","IN_STOCK","60","0be6839eb92673c9ae4d16c2bd270f87865f1f41bf43f41274554d5dd9525eba"
"prod-1786895991964-crrb","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-estrella-40-pzas","6.45","6.45","6.45","MXN","40","2026-08-16T15:59:52.000Z","IN_STOCK","50","b325f61ee8b7d0c8c1e55dde9e0128a90f1723b9248d5b6d1f9b95fec2807074"
"prod-1786895992081-s0nm","Click Abasto Mostaza Bachi 3.8 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/mostaza-bachi-3-8-kg","159.4","159.4","159.4","MXN","1","2026-08-16T15:59:52.116Z","IN_STOCK","50","b55f0a1af122fbf889f495cfd3eb5104828c5ef527ef71078b3b105d478a83d5"
"prod-1786895992192-mm0e","Click Abasto Queso Oaxaca Diane 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-oaxaca-diane-1-kg","250","250","250","MXN","1","2026-08-16T15:59:52.226Z","IN_STOCK","60","49b4b25208e8e7d434791f99f3b1e6dd493774d8404cd3945bec5a797e33dadf"
"prod-1786895992299-h1e9","Click Abasto Aceituna Verde Enlatada 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/aceituna-verde-enlatada-3-kg","320","320","320","MXN","1","2026-08-16T15:59:52.335Z","IN_STOCK","60","4c76cc600f73efb30b545a54dedb1b80d577bbd0d6cd7cd4446371c8f8129f80"
"prod-1786895992409-6vn0","Click Abasto Totopo 500 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/totopo-500-g","89.9","89.9","89.9","MXN","1","2026-08-16T15:59:52.442Z","IN_STOCK","50","0408542351d3dedb6082563dba7253f1cccd90ed68f62fa0bb54c5332113ffd0"
"prod-1786895992515-aif5","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/trikitrakes-caja-con-12-paquetes-de-34-g","96","96","96","MXN","1","2026-08-16T15:59:52.550Z","IN_STOCK","67","e4b1cf5009d9a82dcc5aebd6f568eccb561ed88981993193ea50c0c0a83a7b22"
"prod-1786895992624-5e2s","Click Abasto Polvoron, Caja con 12 paquetes de 37 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/polvoron-caja-con-12-paquetes-de-37-g","96","96","96","MXN","1","2026-08-16T15:59:52.661Z","IN_STOCK","67","b50d900e1a6f71c3bbe4fc1d4136f9304279bfe851bbd8fa8253ea4c39b0e3cb"
"prod-1786895992807-fxkl","Click Abasto Canelitas, Caja con 12 Paquetes de 30 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/canelitas-caja-con-12-paquetes-de-30-g","96","96","96","MXN","1","2026-08-16T15:59:52.841Z","IN_STOCK","67","942ea2f567d7aeb5b92e39c376757c65eb9d538a8beee639a6cb00742345fe20"
"prod-1786895992985-4iai","Click Abasto Queso Panela Alpino 3.2 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-alpino-3-2-kg","529.9","529.9","529.9","MXN","1","2026-08-16T15:59:53.019Z","IN_STOCK","60","643a6c93c0cf2517171598c2c2473f1874dd5280dde54896071a6ad4a7c8387e"
"prod-1786895993095-zv87","Click Abasto Queso Panela Volcanes 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-volcanes-3-kg","541.32","541.32","541.32","MXN","1","2026-08-16T15:59:53.133Z","IN_STOCK","60","6bd2b81f123bf6ad3bca24a662c3d302167f7a730d8e9eb413bd71f920640065"
"prod-1786895993212-zpt1","Click Abasto Ajo en Polvo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/ajo-en-polvo","71.3","71.3","71.3","MXN","1","2026-08-16T15:59:53.248Z","IN_STOCK","50","aa93d20a1f3f653f8913752c4954643e2f55d87f5feff80e2cbda02251c50019"
"prod-1786895993321-cuzn","Click Abasto Maiz Pozolero 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/maiz-pozolero-1-kg","38.9","38.9","38.9","MXN","1","2026-08-16T15:59:53.357Z","IN_STOCK","50","8478127ee5394f83669fc008ccd44aaac934ee9a09fa590121a6e3e6f9f763bf"
"prod-1786895993434-v0wp","Click Abasto Queso Crema Tulipanes","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-crema-tulipanes","350","350","350","MXN","1","2026-08-16T15:59:53.469Z","IN_STOCK","60","aa7e21c7041d699329da1b7fa59815f545372a4ca34070d5c556b9723266533f"
"prod-1786895993544-vgqb","Click Abasto Queso Panela Menonita","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-menonita","350","350","350","MXN","1","2026-08-16T15:59:53.578Z","IN_STOCK","60","d262b5c7a67a9b26b1a4dd06b4398cd543a8098c64c11e2948f16189c2453bb5"
"prod-1786895993652-zx67","Click Abasto Hamburguesa Taster Meats","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-taster-meats","299.99","299.99","299.99","MXN","1","2026-08-16T15:59:53.688Z","IN_STOCK","60","f54344b95acf75026d4d3a9a4091a13ad85bbdcb45f376a9b44963a939fe6ae2"
"prod-1786895993765-ublx","Click Abasto Pepitoria 30 pz","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pepitoria-30-pz","5.23","5.23","5.23","MXN","30","2026-08-16T15:59:53.799Z","IN_STOCK","33","897f5a6e3dca2c391a27f5e4c7e700ca243846c77706db1d3a150b4b226a965d"
"prod-1786895993878-zz7h","Click Abasto Pierna de Pollo Kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pierna-de-pollo-kg","110","110","110","MXN","1","2026-08-16T15:59:53.919Z","IN_STOCK","50","efec7240355df0285ef57f71a6a1e96d577bb7fa9bb27c80a2d857752d74f0dc"
"prod-1786895993996-zvtz","Click Abasto Harina Integral 3 Estrellas kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/harina-integral-3-estrellas-kg","62.58","62.58","62.58","MXN","1","2026-08-16T15:59:54.032Z","IN_STOCK","60","c07baf08615e158d85b7f5ca6a8ea4d681847b27448191596ee9dddd6ed43ed0"
"prod-1786895994114-xjw1","Click Abasto Pulpa de Puerco en Trozos","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pulpa-de-puerco-en-trozos","194.87","194.87","194.87","MXN","1","2026-08-16T15:59:54.154Z","IN_STOCK","60","f0dbf0c6c5081f68455deac5ce6d605e87dda5c437c20ff5265e96940c897f6e"
"prod-1786895994241-sdi6","Click Abasto Grenetina a Granel (500 gr).","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/grenetina-a-granel","99.9","99.9","99.9","MXN","1","2026-08-16T15:59:54.276Z","IN_STOCK","60","9d701eda588e9b7821745b9271a95af678f6ca9e060fc83f896d9005026fe850"
"prod-1786895994352-r0r4","Click Abasto Piquín kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/piquin-kg","70","70","70","MXN","1","2026-08-16T15:59:54.387Z","IN_STOCK","33","046f7c9de48a4017cf6db7d5a33383d5237140e5d736c06896676206a8db9b1f"
"prod-1786895994623-iqqs","Click Abasto Paquete Salchicha Chero","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/paquete-salchicha-chero","218","218","218","MXN","1","2026-08-16T15:59:54.658Z","IN_STOCK","60","215b40355b902848069bad67b7242bdc2cf2f2d70cc50991d9d76f5b823c4372"
"prod-1786895994733-t9o2","Click Abasto Tocino HM Ahumado Rebanado kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/tocino-hm-ahumado-rebanado-kg","239.99","239.99","239.99","MXN","1","2026-08-16T15:59:54.768Z","IN_STOCK","60","0f3ad1fabde4784ee443db6a37e91f93d8e6b764b636cd1e527205f5b6aaac48"
