# ==============================================================================
# ABARROTES1 - MINI NUBE INTERNAL DATABASE (GOOGLE SHEETS COMPATIBLE CSV)
# GENERATED BY ALL 11 AI AGENTS AT: 2026-08-17T07:29:22.416Z
# TENANT: TENANT_CDMX_01 | STORE: Abarrotes Don Pepe (CDMX Centro)
# SOURCE OF TRUTH: Universal Product Database & Wholesale Scrapers CDMX
# ==============================================================================

=== TABLE: CATALOGO_PRODUCTOS_MAESTRO ===
ean,gtin,upc,sku,product_name,normalized_name,brand,category,presentation,package,unit_type,active,last_seen_at
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220097-zfrr","Click Abasto Queso Panela Caperucita (3.3 kg)","click abasto queso panela caperucita (3.3 kg)","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:20.097Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220251-g741","Click Abasto Vero Vampibrochas","click abasto vero vampibrochas","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:20.251Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220342-1gt4","Click Abasto Champiñones Rebanados","click abasto champiñones rebanados","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:20.342Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220396-ff2r","Click Abasto Queso Panela Sello de Oro","click abasto queso panela sello de oro","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:20.396Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220450-oaxz","Click Abasto Durazno en cubos Coktelero 3 kg","click abasto durazno en cubos coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:20.450Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220503-a31z","Click Abasto Durazno en mitades Coktelero 3 kg","click abasto durazno en mitades coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:20.503Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220554-s9l1","Click Abasto Durazno en cubos Astra 3 kg","click abasto durazno en cubos astra 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:20.554Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220605-i9rh","Click Abasto Filete de Pescado Tilapia","click abasto filete de pescado tilapia","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:20.605Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220657-q12a","Click Abasto Hoja de Aguacate 250 g","click abasto hoja de aguacate 250 g","Click Abasto","Bebidas","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:20.657Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220708-dbqb","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","carnes, aves y pescados hamburguesa estrella 40 pzas","Carnes, Aves y Pescados","Carnes","1 Pieza","40 pza","pieza","true","2026-08-17T07:20:20.708Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220760-ggm1","Click Abasto Mostaza Bachi 3.8 kg","click abasto mostaza bachi 3.8 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:20.760Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220811-9hyg","Click Abasto Queso Oaxaca Diane 1 kg","click abasto queso oaxaca diane 1 kg","Click Abasto","Lácteos y Huevo","1 kg Bolsa","1 pza","kilo","true","2026-08-17T07:20:20.811Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220861-aqt9","Click Abasto Aceituna Verde Enlatada 3 kg","click abasto aceituna verde enlatada 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:20.861Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220912-2v0v","Click Abasto Totopo 500 g","click abasto totopo 500 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:20.912Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951220962-r9hq","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","click abasto trikitrakes, caja con 12 paquetes de 34 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:20.962Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221013-ld1r","Click Abasto Polvoron, Caja con 12 paquetes de 37 g","click abasto polvoron, caja con 12 paquetes de 37 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.013Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221101-y5v6","Click Abasto Canelitas, Caja con 12 Paquetes de 30 g","click abasto canelitas, caja con 12 paquetes de 30 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.101Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221185-nit5","Click Abasto Queso Panela Alpino 3.2 kg","click abasto queso panela alpino 3.2 kg","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:21.185Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221236-kck3","Click Abasto Queso Panela Volcanes 3 kg","click abasto queso panela volcanes 3 kg","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:21.236Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221286-ec9h","Click Abasto Ajo en Polvo","click abasto ajo en polvo","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.286Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221336-ezqk","Click Abasto Maiz Pozolero 1 kg","click abasto maiz pozolero 1 kg","Click Abasto","Abarrotes","1 kg Bolsa","1 pza","kilo","true","2026-08-17T07:20:21.336Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221387-p08i","Click Abasto Queso Crema Tulipanes","click abasto queso crema tulipanes","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.387Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221438-i2na","Click Abasto Queso Panela Menonita","click abasto queso panela menonita","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.438Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221489-ucrq","Click Abasto Hamburguesa Taster Meats","click abasto hamburguesa taster meats","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.489Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221541-govr","Click Abasto Pepitoria 30 pz","click abasto pepitoria 30 pz","Click Abasto","Abarrotes","1 Pieza","30 pza","pieza","true","2026-08-17T07:20:21.541Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221592-grw1","Click Abasto Pierna de Pollo Kg","click abasto pierna de pollo kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:21.592Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221644-594j","Click Abasto Harina Integral 3 Estrellas kg","click abasto harina integral 3 estrellas kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:21.644Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221698-alni","Click Abasto Pulpa de Puerco en Trozos","click abasto pulpa de puerco en trozos","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.698Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221750-hp40","Click Abasto Grenetina a Granel (500 gr).","click abasto grenetina a granel (500 gr).","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.750Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221801-hqv9","Click Abasto Piquín kg","click abasto piquín kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:21.801Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221923-7u9d","Click Abasto Paquete Salchicha Chero","click abasto paquete salchicha chero","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:21.923Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951221975-nceu","Click Abasto Tocino HM Ahumado Rebanado kg","click abasto tocino hm ahumado rebanado kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:21.975Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951222027-5oe6","Click Abasto Manzana Red Delicious","click abasto manzana red delicious","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:22.027Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951222079-nslc","Click Abasto Sandia sin Semilla kg","click abasto sandia sin semilla kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:22.079Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951222139-uoxh","Click Abasto Melon Valenciano por Kilo","click abasto melon valenciano por kilo","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:22.139Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951222233-4czr","Click Abasto Oblea miniatura 1 pza","click abasto oblea miniatura 1 pza","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:22.233Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951222284-i5f6","Click Abasto Chicharo Limpio kg","click abasto chicharo limpio kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:22.284Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951222371-v592","Click Abasto Bote Knorr 1.5 kg","click abasto bote knorr 1.5 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:22.371Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238142-4jo9","Click Abasto Salsa de soya 1L Puro Sabor","click abasto salsa de soya 1l puro sabor","Click Abasto","Abarrotes","1 Litro Tetrapak/Botella","1 pza","litro","true","2026-08-17T07:20:38.142Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238202-csq0","Click Abasto Arroz Morelos Azul","click abasto arroz morelos azul","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:38.202Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238259-5c53","Click Abasto Queso Panela Caperucita (3.3 kg)","click abasto queso panela caperucita (3.3 kg)","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:38.259Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238426-p0v7","Click Abasto Vero Vampibrochas","click abasto vero vampibrochas","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:38.426Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238528-uobt","Click Abasto Champiñones Rebanados","click abasto champiñones rebanados","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:38.528Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238583-5h67","Click Abasto Queso Panela Sello de Oro","click abasto queso panela sello de oro","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:38.583Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238642-smds","Click Abasto Durazno en cubos Coktelero 3 kg","click abasto durazno en cubos coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:38.642Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238706-fhw8","Click Abasto Durazno en mitades Coktelero 3 kg","click abasto durazno en mitades coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:38.706Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238766-asfg","Click Abasto Durazno en cubos Astra 3 kg","click abasto durazno en cubos astra 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:38.766Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238839-292r","Click Abasto Filete de Pescado Tilapia","click abasto filete de pescado tilapia","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:38.839Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238902-enxv","Click Abasto Hoja de Aguacate 250 g","click abasto hoja de aguacate 250 g","Click Abasto","Bebidas","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:38.902Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951238966-onk0","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","carnes, aves y pescados hamburguesa estrella 40 pzas","Carnes, Aves y Pescados","Carnes","1 Pieza","40 pza","pieza","true","2026-08-17T07:20:38.966Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239029-1ncu","Click Abasto Mostaza Bachi 3.8 kg","click abasto mostaza bachi 3.8 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:39.029Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239090-x5f8","Click Abasto Queso Oaxaca Diane 1 kg","click abasto queso oaxaca diane 1 kg","Click Abasto","Lácteos y Huevo","1 kg Bolsa","1 pza","kilo","true","2026-08-17T07:20:39.090Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239153-1q64","Click Abasto Aceituna Verde Enlatada 3 kg","click abasto aceituna verde enlatada 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:39.153Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239223-qp4v","Click Abasto Totopo 500 g","click abasto totopo 500 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:39.223Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239292-p1f6","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","click abasto trikitrakes, caja con 12 paquetes de 34 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:39.292Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239358-uuez","Click Abasto Polvoron, Caja con 12 paquetes de 37 g","click abasto polvoron, caja con 12 paquetes de 37 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:39.358Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239458-vqxl","Click Abasto Canelitas, Caja con 12 Paquetes de 30 g","click abasto canelitas, caja con 12 paquetes de 30 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:39.458Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239561-nbyv","Click Abasto Queso Panela Alpino 3.2 kg","click abasto queso panela alpino 3.2 kg","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:39.561Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239620-hxmo","Click Abasto Queso Panela Volcanes 3 kg","click abasto queso panela volcanes 3 kg","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:39.620Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239682-8fon","Click Abasto Ajo en Polvo","click abasto ajo en polvo","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:39.682Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239752-q4i3","Click Abasto Maiz Pozolero 1 kg","click abasto maiz pozolero 1 kg","Click Abasto","Abarrotes","1 kg Bolsa","1 pza","kilo","true","2026-08-17T07:20:39.752Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239809-juyo","Click Abasto Queso Crema Tulipanes","click abasto queso crema tulipanes","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:39.809Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239872-ppel","Click Abasto Queso Panela Menonita","click abasto queso panela menonita","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:39.872Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951239933-i09z","Click Abasto Hamburguesa Taster Meats","click abasto hamburguesa taster meats","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:39.933Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240000-o4n9","Click Abasto Pepitoria 30 pz","click abasto pepitoria 30 pz","Click Abasto","Abarrotes","1 Pieza","30 pza","pieza","true","2026-08-17T07:20:40.000Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240067-bffs","Click Abasto Pierna de Pollo Kg","click abasto pierna de pollo kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:40.067Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240131-sihd","Click Abasto Harina Integral 3 Estrellas kg","click abasto harina integral 3 estrellas kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:40.131Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240199-espf","Click Abasto Pulpa de Puerco en Trozos","click abasto pulpa de puerco en trozos","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:40.199Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240274-l5xi","Click Abasto Grenetina a Granel (500 gr).","click abasto grenetina a granel (500 gr).","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:40.274Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240349-c8e7","Click Abasto Piquín kg","click abasto piquín kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:40.349Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240516-rl00","Click Abasto Paquete Salchicha Chero","click abasto paquete salchicha chero","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:40.516Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240588-flck","Click Abasto Tocino HM Ahumado Rebanado kg","click abasto tocino hm ahumado rebanado kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:40.588Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240651-t7m2","Click Abasto Manzana Red Delicious","click abasto manzana red delicious","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:40.651Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240712-rbwl","Click Abasto Sandia sin Semilla kg","click abasto sandia sin semilla kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:40.712Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240779-wco5","Click Abasto Melon Valenciano por Kilo","click abasto melon valenciano por kilo","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:40.779Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240891-u09u","Click Abasto Oblea miniatura 1 pza","click abasto oblea miniatura 1 pza","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:20:40.891Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951240958-5hyj","Click Abasto Chicharo Limpio kg","click abasto chicharo limpio kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:40.958Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951241066-zv83","Click Abasto Bote Knorr 1.5 kg","click abasto bote knorr 1.5 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:20:41.066Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951564334-4fgj","Click Abasto Salsa de soya 1L Puro Sabor","click abasto salsa de soya 1l puro sabor","Click Abasto","Abarrotes","1 Litro Tetrapak/Botella","1 pza","litro","true","2026-08-17T07:26:04.334Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951564402-3l2r","Click Abasto Arroz Morelos Azul","click abasto arroz morelos azul","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:26:04.402Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951564466-nqqk","Click Abasto Queso Panela Caperucita (3.3 kg)","click abasto queso panela caperucita (3.3 kg)","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:26:04.466Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951564659-mxmh","Click Abasto Vero Vampibrochas","click abasto vero vampibrochas","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:26:04.659Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951564769-pfbl","Click Abasto Champiñones Rebanados","click abasto champiñones rebanados","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:26:04.769Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951564835-81m0","Click Abasto Queso Panela Sello de Oro","click abasto queso panela sello de oro","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:26:04.835Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951564898-aq71","Click Abasto Durazno en cubos Coktelero 3 kg","click abasto durazno en cubos coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:26:04.898Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951564973-pm75","Click Abasto Durazno en mitades Coktelero 3 kg","click abasto durazno en mitades coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:26:04.973Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951565042-yoy9","Click Abasto Durazno en cubos Astra 3 kg","click abasto durazno en cubos astra 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:26:05.042Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951565121-3vyz","Click Abasto Filete de Pescado Tilapia","click abasto filete de pescado tilapia","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:26:05.121Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951565193-75o5","Click Abasto Hoja de Aguacate 250 g","click abasto hoja de aguacate 250 g","Click Abasto","Bebidas","1 Pieza","1 pza","pieza","true","2026-08-17T07:26:05.193Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951565264-vepp","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","carnes, aves y pescados hamburguesa estrella 40 pzas","Carnes, Aves y Pescados","Carnes","1 Pieza","40 pza","pieza","true","2026-08-17T07:26:05.264Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786951565330-jvm9","Click Abasto Mostaza Bachi 3.8 kg","click abasto mostaza bachi 3.8 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:26:05.330Z"
